date,year,yday,wday,hai,region,sex,cases_day,deaths_day,dalys_day
2011-01-23,2011,23,7,SSI,EU/EEA,Female,86,2,26.56
2011-01-23,2011,23,7,UTI,EU/EEA,Female,299,5,93.14
2011-01-23,2011,23,7,BSI,EU/EEA,Male,39,6,84.93
2011-01-23,2011,23,7,CDI,EU/EEA,Male,42,2,24.52
2011-01-23,2011,23,7,HAP,EU/EEA,Male,164,6,106.75
2011-01-23,2011,23,7,SSI,EU/EEA,Male,129,3,39.85
2011-01-23,2011,23,7,UTI,EU/EEA,Male,324,6,100.9
2011-01-23,2011,23,7,BSI,Germany,Female,26,4,55.91
2011-01-23,2011,23,7,CDI,Germany,Female,38,2,22.3
2011-01-23,2011,23,7,HAP,Germany,Female,122,4,79.41
2011-01-23,2011,23,7,SSI,Germany,Female,78,2,24.14
2011-01-23,2011,23,7,UTI,Germany,Female,272,5,84.67
2011-01-23,2011,23,7,BSI,Germany,Male,36,5,77.21
2011-01-23,2011,23,7,CDI,Germany,Male,38,2,22.3
2011-01-23,2011,23,7,HAP,Germany,Male,149,6,97.05
2011-01-23,2011,23,7,SSI,Germany,Male,117,3,36.22
2011-01-23,2011,23,7,UTI,Germany,Male,294,5,91.73
2011-01-24,2011,24,1,BSI,EU/EEA,Female,31,5,67.97
2011-01-24,2011,24,1,CDI,EU/EEA,Female,47,3,27.11
2011-01-24,2011,24,1,HAP,EU/EEA,Female,148,6,96.54
2011-01-24,2011,24,1,SSI,EU/EEA,Female,95,2,29.36
2011-01-24,2011,24,1,UTI,EU/EEA,Female,331,6,102.94
2011-01-24,2011,24,1,BSI,EU/EEA,Male,43,6,93.87
2011-01-24,2011,24,1,CDI,EU/EEA,Male,47,3,27.11
2011-01-24,2011,24,1,HAP,EU/EEA,Male,181,7,117.99
2011-01-24,2011,24,1,SSI,EU/EEA,Male,142,4,44.03
2011-01-24,2011,24,1,UTI,EU/EEA,Male,358,6,111.51
2011-01-24,2011,24,1,BSI,Germany,Female,29,4,61.8
2011-01-24,2011,24,1,CDI,Germany,Female,42,2,24.64
2011-01-24,2011,24,1,HAP,Germany,Female,135,5,87.76
2011-01-24,2011,24,1,SSI,Germany,Female,86,2,26.69
2011-01-24,2011,24,1,UTI,Germany,Female,300,5,93.59
2011-01-24,2011,24,1,BSI,Germany,Male,39,6,85.34
2011-01-24,2011,24,1,CDI,Germany,Male,42,2,24.64
2011-01-24,2011,24,1,HAP,Germany,Male,164,6,107.27
2011-01-24,2011,24,1,SSI,Germany,Male,129,3,40.03
2011-01-24,2011,24,1,UTI,Germany,Male,325,6,101.39
2011-01-25,2011,25,2,BSI,EU/EEA,Female,31,5,67.97
2011-01-25,2011,25,2,CDI,EU/EEA,Female,47,3,27.11
2011-01-25,2011,25,2,HAP,EU/EEA,Female,148,6,96.54
2011-01-25,2011,25,2,SSI,EU/EEA,Female,95,2,29.36
2011-01-25,2011,25,2,UTI,EU/EEA,Female,331,6,102.94
2011-01-25,2011,25,2,BSI,EU/EEA,Male,43,6,93.87
2011-01-25,2011,25,2,CDI,EU/EEA,Male,47,3,27.11
2011-01-25,2011,25,2,HAP,EU/EEA,Male,181,7,117.99
2011-01-25,2011,25,2,SSI,EU/EEA,Male,142,4,44.03
2011-01-25,2011,25,2,UTI,EU/EEA,Male,358,6,111.51
2011-01-25,2011,25,2,BSI,Germany,Female,29,4,61.8
2011-01-25,2011,25,2,CDI,Germany,Female,42,2,24.64
2011-01-25,2011,25,2,HAP,Germany,Female,135,5,87.76
2011-01-25,2011,25,2,SSI,Germany,Female,86,2,26.69
2011-01-25,2011,25,2,UTI,Germany,Female,300,5,93.59
2011-01-25,2011,25,2,BSI,Germany,Male,39,6,85.34
2011-01-25,2011,25,2,CDI,Germany,Male,42,2,24.64
2011-01-25,2011,25,2,HAP,Germany,Male,164,6,107.27
2011-01-25,2011,25,2,SSI,Germany,Male,129,3,40.03
2011-01-25,2011,25,2,UTI,Germany,Male,325,6,101.39
2011-01-26,2011,26,3,BSI,EU/EEA,Female,32,5,69.33
2011-01-26,2011,26,3,CDI,EU/EEA,Female,48,3,27.66
2011-01-26,2011,26,3,HAP,EU/EEA,Female,151,6,98.47
2011-01-26,2011,26,3,SSI,EU/EEA,Female,97,2,29.94
2011-01-26,2011,26,3,UTI,EU/EEA,Female,337,6,105
2011-01-26,2011,26,3,BSI,EU/EEA,Male,44,6,95.75
2011-01-26,2011,26,3,CDI,EU/EEA,Male,48,3,27.66
2011-01-26,2011,26,3,HAP,EU/EEA,Male,184,7,120.35
2011-01-26,2011,26,3,SSI,EU/EEA,Male,145,4,44.91
2011-01-26,2011,26,3,UTI,EU/EEA,Male,365,6,113.74
2011-01-26,2011,26,3,BSI,Germany,Female,29,4,63.04
2011-01-26,2011,26,3,CDI,Germany,Female,43,2,25.14
2011-01-26,2011,26,3,HAP,Germany,Female,137,5,89.51
2011-01-26,2011,26,3,SSI,Germany,Female,88,2,27.22
2011-01-26,2011,26,3,UTI,Germany,Female,306,5,95.46
2011-01-26,2011,26,3,BSI,Germany,Male,40,6,87.05
2011-01-26,2011,26,3,CDI,Germany,Male,43,2,25.14
2011-01-26,2011,26,3,HAP,Germany,Male,168,6,109.42
2011-01-26,2011,26,3,SSI,Germany,Male,132,3,40.83
2011-01-26,2011,26,3,UTI,Germany,Male,332,6,103.41
2011-01-27,2011,27,4,BSI,EU/EEA,Female,32,5,70.01
2011-01-27,2011,27,4,CDI,EU/EEA,Female,48,3,27.93
2011-01-27,2011,27,4,HAP,EU/EEA,Female,152,6,99.44
2011-01-27,2011,27,4,SSI,EU/EEA,Female,98,3,30.24
2011-01-27,2011,27,4,UTI,EU/EEA,Female,340,6,106.03
2011-01-27,2011,27,4,BSI,EU/EEA,Male,45,6,96.69
2011-01-27,2011,27,4,CDI,EU/EEA,Male,48,3,27.93
2011-01-27,2011,27,4,HAP,EU/EEA,Male,186,7,121.53
2011-01-27,2011,27,4,SSI,EU/EEA,Male,147,4,45.35
2011-01-27,2011,27,4,UTI,EU/EEA,Male,369,6,114.86
2011-01-27,2011,27,4,BSI,Germany,Female,29,4,63.65
2011-01-27,2011,27,4,CDI,Germany,Female,44,2,25.38
2011-01-27,2011,27,4,HAP,Germany,Female,139,5,90.39
2011-01-27,2011,27,4,SSI,Germany,Female,89,2,27.49
2011-01-27,2011,27,4,UTI,Germany,Female,309,5,96.39
2011-01-27,2011,27,4,BSI,Germany,Male,41,6,87.9
2011-01-27,2011,27,4,CDI,Germany,Male,44,2,25.38
2011-01-27,2011,27,4,HAP,Germany,Male,169,6,110.49
2011-01-27,2011,27,4,SSI,Germany,Male,133,3,41.23
2011-01-27,2011,27,4,UTI,Germany,Male,335,6,104.43
2011-01-28,2011,28,5,BSI,EU/EEA,Female,33,5,71.37
2011-01-28,2011,28,5,CDI,EU/EEA,Female,49,3,28.47
2011-01-28,2011,28,5,HAP,EU/EEA,Female,155,6,101.37
2011-01-28,2011,28,5,SSI,EU/EEA,Female,100,3,30.82
2011-01-28,2011,28,5,UTI,EU/EEA,Female,347,6,108.09
2011-01-28,2011,28,5,BSI,EU/EEA,Male,46,7,98.56
2011-01-28,2011,28,5,CDI,EU/EEA,Male,49,3,28.47
2011-01-28,2011,28,5,HAP,EU/EEA,Male,190,7,123.88
2011-01-28,2011,28,5,SSI,EU/EEA,Male,149,4,46.23
2011-01-28,2011,28,5,UTI,EU/EEA,Male,376,6,117.09
2011-01-28,2011,28,5,BSI,Germany,Female,30,4,64.89
2011-01-28,2011,28,5,CDI,Germany,Female,45,2,25.88
2011-01-28,2011,28,5,HAP,Germany,Female,141,5,92.14
2011-01-28,2011,28,5,SSI,Germany,Female,91,2,28.02
2011-01-28,2011,28,5,UTI,Germany,Female,315,5,98.26
2011-01-28,2011,28,5,BSI,Germany,Male,41,6,89.61
2011-01-28,2011,28,5,CDI,Germany,Male,45,2,25.88
2011-01-28,2011,28,5,HAP,Germany,Male,173,6,112.63
2011-01-28,2011,28,5,SSI,Germany,Male,136,3,42.03
2011-01-28,2011,28,5,UTI,Germany,Male,342,6,106.46
2011-01-29,2011,29,6,BSI,EU/EEA,Female,30,4,64.57
2011-01-29,2011,29,6,CDI,EU/EEA,Female,44,2,25.76
2011-01-29,2011,29,6,HAP,EU/EEA,Female,141,5,91.72
2011-01-29,2011,29,6,SSI,EU/EEA,Female,90,2,27.89
2011-01-29,2011,29,6,UTI,EU/EEA,Female,314,5,97.8
2011-01-29,2011,29,6,BSI,EU/EEA,Male,41,6,89.18
2011-01-29,2011,29,6,CDI,EU/EEA,Male,44,2,25.76
2011-01-29,2011,29,6,HAP,EU/EEA,Male,172,6,112.09
2011-01-29,2011,29,6,SSI,EU/EEA,Male,135,3,41.83
2011-01-29,2011,29,6,UTI,EU/EEA,Male,340,6,105.94
2011-01-29,2011,29,6,BSI,Germany,Female,27,4,58.71
2011-01-29,2011,29,6,CDI,Germany,Female,40,2,23.41
2011-01-29,2011,29,6,HAP,Germany,Female,128,5,83.37
2011-01-29,2011,29,6,SSI,Germany,Female,82,2,25.35
2011-01-29,2011,29,6,UTI,Germany,Female,285,5,88.91
2011-01-29,2011,29,6,BSI,Germany,Male,37,5,81.08
2011-01-29,2011,29,6,CDI,Germany,Male,40,2,23.41
2011-01-29,2011,29,6,HAP,Germany,Male,156,6,101.91
2011-01-29,2011,29,6,SSI,Germany,Male,123,3,38.03
2011-01-29,2011,29,6,UTI,Germany,Male,309,5,96.32
2011-01-30,2011,30,7,BSI,EU/EEA,Female,30,4,64.57
2011-01-30,2011,30,7,CDI,EU/EEA,Female,44,2,25.76
2011-01-30,2011,30,7,HAP,EU/EEA,Female,141,5,91.72
2011-01-30,2011,30,7,SSI,EU/EEA,Female,90,2,27.89
2011-01-30,2011,30,7,UTI,EU/EEA,Female,314,5,97.8
2011-01-30,2011,30,7,BSI,EU/EEA,Male,41,6,89.18
2011-01-30,2011,30,7,CDI,EU/EEA,Male,44,2,25.76
2011-01-30,2011,30,7,HAP,EU/EEA,Male,172,6,112.09
2011-01-30,2011,30,7,SSI,EU/EEA,Male,135,3,41.83
2011-01-30,2011,30,7,UTI,EU/EEA,Male,340,6,105.94
2011-01-30,2011,30,7,BSI,Germany,Female,27,4,58.71
2011-01-30,2011,30,7,CDI,Germany,Female,40,2,23.41
2011-01-30,2011,30,7,HAP,Germany,Female,128,5,83.37
2011-01-30,2011,30,7,SSI,Germany,Female,82,2,25.35
2011-01-30,2011,30,7,UTI,Germany,Female,285,5,88.91
2011-01-30,2011,30,7,BSI,Germany,Male,37,5,81.08
2011-01-30,2011,30,7,CDI,Germany,Male,40,2,23.41
2011-01-30,2011,30,7,HAP,Germany,Male,156,6,101.91
2011-01-30,2011,30,7,SSI,Germany,Male,123,3,38.03
2011-01-30,2011,30,7,UTI,Germany,Male,309,5,96.32
2011-01-31,2011,31,1,BSI,EU/EEA,Female,27,4,58.26
2011-01-31,2011,31,1,CDI,EU/EEA,Female,40,2,23.23
2011-01-31,2011,31,1,HAP,EU/EEA,Female,127,5,82.74
2011-01-31,2011,31,1,SSI,EU/EEA,Female,81,2,25.16
2011-01-31,2011,31,1,UTI,EU/EEA,Female,283,5,88.24
2011-01-31,2011,31,1,BSI,EU/EEA,Male,37,5,80.46
2011-01-31,2011,31,1,CDI,EU/EEA,Male,40,2,23.23
2011-01-31,2011,31,1,HAP,EU/EEA,Male,155,6,101.14
2011-01-31,2011,31,1,SSI,EU/EEA,Male,122,3,37.74
2011-01-31,2011,31,1,UTI,EU/EEA,Male,307,5,95.59
2011-01-31,2011,31,1,BSI,Germany,Female,24,4,52.97
2011-01-31,2011,31,1,CDI,Germany,Female,36,2,21.13
2011-01-31,2011,31,1,HAP,Germany,Female,115,4,75.23
2011-01-31,2011,31,1,SSI,Germany,Female,74,2,22.87
2011-01-31,2011,31,1,UTI,Germany,Female,258,4,80.21
2011-01-31,2011,31,1,BSI,Germany,Male,34,5,73.14
2011-01-31,2011,31,1,CDI,Germany,Male,36,2,21.13
2011-01-31,2011,31,1,HAP,Germany,Male,141,5,91.94
2011-01-31,2011,31,1,SSI,Germany,Male,111,3,34.31
2011-01-31,2011,31,1,UTI,Germany,Male,279,5,86.9
2011-02-01,2011,32,2,BSI,EU/EEA,Female,27,4,58.26
2011-02-01,2011,32,2,CDI,EU/EEA,Female,40,2,23.23
2011-02-01,2011,32,2,HAP,EU/EEA,Female,127,5,82.74
2011-02-01,2011,32,2,SSI,EU/EEA,Female,81,2,25.16
2011-02-01,2011,32,2,UTI,EU/EEA,Female,283,5,88.24
2011-02-01,2011,32,2,BSI,EU/EEA,Male,37,5,80.46
2011-02-01,2011,32,2,CDI,EU/EEA,Male,40,2,23.23
2011-02-01,2011,32,2,HAP,EU/EEA,Male,155,6,101.14
2011-02-01,2011,32,2,SSI,EU/EEA,Male,122,3,37.74
2011-02-01,2011,32,2,UTI,EU/EEA,Male,307,5,95.59
2011-02-01,2011,32,2,BSI,Germany,Female,24,4,52.97
2011-02-01,2011,32,2,CDI,Germany,Female,36,2,21.13
2011-02-01,2011,32,2,HAP,Germany,Female,115,4,75.23
2011-02-01,2011,32,2,SSI,Germany,Female,74,2,22.87
2011-02-01,2011,32,2,UTI,Germany,Female,258,4,80.21
2011-02-01,2011,32,2,BSI,Germany,Male,34,5,73.14
2011-02-01,2011,32,2,CDI,Germany,Male,36,2,21.13
2011-02-01,2011,32,2,HAP,Germany,Male,141,5,91.94
2011-02-01,2011,32,2,SSI,Germany,Male,111,3,34.31
2011-02-01,2011,32,2,UTI,Germany,Male,279,5,86.9
2011-02-02,2011,33,3,BSI,EU/EEA,Female,27,4,59.42
2011-02-02,2011,33,3,CDI,EU/EEA,Female,41,2,23.69
2011-02-02,2011,33,3,HAP,EU/EEA,Female,129,5,84.4
2011-02-02,2011,33,3,SSI,EU/EEA,Female,83,2,25.66
2011-02-02,2011,33,3,UTI,EU/EEA,Female,289,5,90.01
2011-02-02,2011,33,3,BSI,EU/EEA,Male,38,6,82.07
2011-02-02,2011,33,3,CDI,EU/EEA,Male,41,2,23.69
2011-02-02,2011,33,3,HAP,EU/EEA,Male,158,6,103.17
2011-02-02,2011,33,3,SSI,EU/EEA,Male,124,3,38.5
2011-02-02,2011,33,3,UTI,EU/EEA,Male,313,5,97.5
2011-02-02,2011,33,3,BSI,Germany,Female,25,4,54.03
2011-02-02,2011,33,3,CDI,Germany,Female,37,2,21.55
2011-02-02,2011,33,3,HAP,Germany,Female,118,4,76.73
2011-02-02,2011,33,3,SSI,Germany,Female,75,2,23.33
2011-02-02,2011,33,3,UTI,Germany,Female,263,5,81.82
2011-02-02,2011,33,3,BSI,Germany,Male,35,5,74.61
2011-02-02,2011,33,3,CDI,Germany,Male,37,2,21.55
2011-02-02,2011,33,3,HAP,Germany,Male,144,5,93.78
2011-02-02,2011,33,3,SSI,Germany,Male,113,3,35
2011-02-02,2011,33,3,UTI,Germany,Male,285,5,88.64
2011-02-03,2011,34,4,BSI,EU/EEA,Female,28,4,60
2011-02-03,2011,34,4,CDI,EU/EEA,Female,41,2,23.93
2011-02-03,2011,34,4,HAP,EU/EEA,Female,131,5,85.23
2011-02-03,2011,34,4,SSI,EU/EEA,Female,84,2,25.91
2011-02-03,2011,34,4,UTI,EU/EEA,Female,292,5,90.89
2011-02-03,2011,34,4,BSI,EU/EEA,Male,38,6,82.87
2011-02-03,2011,34,4,CDI,EU/EEA,Male,41,2,23.93
2011-02-03,2011,34,4,HAP,EU/EEA,Male,160,6,104.18
2011-02-03,2011,34,4,SSI,EU/EEA,Male,126,3,38.88
2011-02-03,2011,34,4,UTI,EU/EEA,Male,316,5,98.45
2011-02-03,2011,34,4,BSI,Germany,Female,25,4,54.56
2011-02-03,2011,34,4,CDI,Germany,Female,38,2,21.76
2011-02-03,2011,34,4,HAP,Germany,Female,119,4,77.49
2011-02-03,2011,34,4,SSI,Germany,Female,76,2,23.56
2011-02-03,2011,34,4,UTI,Germany,Female,265,5,82.62
2011-02-03,2011,34,4,BSI,Germany,Male,35,5,75.34
2011-02-03,2011,34,4,CDI,Germany,Male,38,2,21.76
2011-02-03,2011,34,4,HAP,Germany,Male,145,5,94.7
2011-02-03,2011,34,4,SSI,Germany,Male,114,3,35.34
2011-02-03,2011,34,4,UTI,Germany,Male,287,5,89.51
2011-02-04,2011,35,5,BSI,EU/EEA,Female,28,4,61.17
2011-02-04,2011,35,5,CDI,EU/EEA,Female,42,2,24.39
2011-02-04,2011,35,5,HAP,EU/EEA,Female,133,5,86.88
2011-02-04,2011,35,5,SSI,EU/EEA,Female,85,2,26.41
2011-02-04,2011,35,5,UTI,EU/EEA,Female,297,5,92.66
2011-02-04,2011,35,5,BSI,EU/EEA,Male,39,6,84.48
2011-02-04,2011,35,5,CDI,EU/EEA,Male,42,2,24.39
2011-02-04,2011,35,5,HAP,EU/EEA,Male,163,6,106.2
2011-02-04,2011,35,5,SSI,EU/EEA,Male,128,3,39.63
2011-02-04,2011,35,5,UTI,EU/EEA,Male,322,6,100.36
2011-02-04,2011,35,5,BSI,Germany,Female,26,4,55.62
2011-02-04,2011,35,5,CDI,Germany,Female,38,2,22.18
2011-02-04,2011,35,5,HAP,Germany,Female,121,4,78.99
2011-02-04,2011,35,5,SSI,Germany,Female,78,2,24.01
2011-02-04,2011,35,5,UTI,Germany,Female,270,5,84.22
2011-02-04,2011,35,5,BSI,Germany,Male,36,5,76.8
2011-02-04,2011,35,5,CDI,Germany,Male,38,2,22.18
2011-02-04,2011,35,5,HAP,Germany,Male,148,6,96.54
2011-02-04,2011,35,5,SSI,Germany,Male,116,3,36.03
2011-02-04,2011,35,5,UTI,Germany,Male,293,5,91.24
2011-02-05,2011,36,6,BSI,EU/EEA,Female,26,4,55.34
2011-02-05,2011,36,6,CDI,EU/EEA,Female,38,2,22.07
2011-02-05,2011,36,6,HAP,EU/EEA,Female,121,4,78.61
2011-02-05,2011,36,6,SSI,EU/EEA,Female,77,2,23.9
2011-02-05,2011,36,6,UTI,EU/EEA,Female,269,5,83.83
2011-02-05,2011,36,6,BSI,EU/EEA,Male,35,5,76.43
2011-02-05,2011,36,6,CDI,EU/EEA,Male,38,2,22.07
2011-02-05,2011,36,6,HAP,EU/EEA,Male,147,5,96.09
2011-02-05,2011,36,6,SSI,EU/EEA,Male,116,3,35.86
2011-02-05,2011,36,6,UTI,EU/EEA,Male,292,5,90.81
2011-02-05,2011,36,6,BSI,Germany,Female,23,3,50.32
2011-02-05,2011,36,6,CDI,Germany,Female,35,2,20.07
2011-02-05,2011,36,6,HAP,Germany,Female,110,4,71.47
2011-02-05,2011,36,6,SSI,Germany,Female,70,2,21.73
2011-02-05,2011,36,6,UTI,Germany,Female,245,4,76.2
2011-02-05,2011,36,6,BSI,Germany,Male,32,5,69.49
2011-02-05,2011,36,6,CDI,Germany,Male,35,2,20.07
2011-02-05,2011,36,6,HAP,Germany,Male,134,5,87.35
2011-02-05,2011,36,6,SSI,Germany,Male,105,3,32.6
2011-02-05,2011,36,6,UTI,Germany,Male,265,4,82.55
2011-02-06,2011,37,7,BSI,EU/EEA,Female,26,4,55.34
2011-02-06,2011,37,7,CDI,EU/EEA,Female,38,2,22.07
2011-02-06,2011,37,7,HAP,EU/EEA,Female,121,4,78.61
2011-02-06,2011,37,7,SSI,EU/EEA,Female,77,2,23.9
2011-02-06,2011,37,7,UTI,EU/EEA,Female,269,5,83.83
2011-02-06,2011,37,7,BSI,EU/EEA,Male,35,5,76.43
2011-02-06,2011,37,7,CDI,EU/EEA,Male,38,2,22.07
2011-02-06,2011,37,7,HAP,EU/EEA,Male,147,5,96.09
2011-02-06,2011,37,7,SSI,EU/EEA,Male,116,3,35.86
2011-02-06,2011,37,7,UTI,EU/EEA,Male,292,5,90.81
2011-02-06,2011,37,7,BSI,Germany,Female,23,3,50.32
2011-02-06,2011,37,7,CDI,Germany,Female,35,2,20.07
2011-02-06,2011,37,7,HAP,Germany,Female,110,4,71.47
2011-02-06,2011,37,7,SSI,Germany,Female,70,2,21.73
2011-02-06,2011,37,7,UTI,Germany,Female,245,4,76.2
2011-02-06,2011,37,7,BSI,Germany,Male,32,5,69.49
2011-02-06,2011,37,7,CDI,Germany,Male,35,2,20.07
2011-02-06,2011,37,7,HAP,Germany,Male,134,5,87.35
2011-02-06,2011,37,7,SSI,Germany,Male,105,3,32.6
2011-02-06,2011,37,7,UTI,Germany,Male,265,4,82.55
2011-02-07,2011,38,1,BSI,EU/EEA,Female,31,4,63.66
2011-02-07,2011,38,1,CDI,EU/EEA,Female,53,3,29.1
2011-02-07,2011,38,1,HAP,EU/EEA,Female,137,5,85.31
2011-02-07,2011,38,1,SSI,EU/EEA,Female,114,3,33.64
2011-02-07,2011,38,1,UTI,EU/EEA,Female,375,6,111.24
2011-02-07,2011,38,1,BSI,EU/EEA,Male,43,6,87.91
2011-02-07,2011,38,1,CDI,EU/EEA,Male,53,3,29.1
2011-02-07,2011,38,1,HAP,EU/EEA,Male,168,6,104.27
2011-02-07,2011,38,1,SSI,EU/EEA,Male,171,4,50.47
2011-02-07,2011,38,1,UTI,EU/EEA,Male,406,7,120.51
2011-02-07,2011,38,1,BSI,Germany,Female,28,4,57.87
2011-02-07,2011,38,1,CDI,Germany,Female,48,2,26.46
2011-02-07,2011,38,1,HAP,Germany,Female,125,4,77.56
2011-02-07,2011,38,1,SSI,Germany,Female,104,2,30.59
2011-02-07,2011,38,1,UTI,Germany,Female,341,6,101.13
2011-02-07,2011,38,1,BSI,Germany,Male,39,5,79.93
2011-02-07,2011,38,1,CDI,Germany,Male,48,2,26.46
2011-02-07,2011,38,1,HAP,Germany,Male,153,5,94.8
2011-02-07,2011,38,1,SSI,Germany,Male,156,4,45.89
2011-02-07,2011,38,1,UTI,Germany,Male,369,6,109.56
2011-02-08,2011,39,2,BSI,EU/EEA,Female,31,4,63.66
2011-02-08,2011,39,2,CDI,EU/EEA,Female,53,3,29.1
2011-02-08,2011,39,2,HAP,EU/EEA,Female,137,5,85.31
2011-02-08,2011,39,2,SSI,EU/EEA,Female,114,3,33.64
2011-02-08,2011,39,2,UTI,EU/EEA,Female,375,6,111.24
2011-02-08,2011,39,2,BSI,EU/EEA,Male,43,6,87.91
2011-02-08,2011,39,2,CDI,EU/EEA,Male,53,3,29.1
2011-02-08,2011,39,2,HAP,EU/EEA,Male,168,6,104.27
2011-02-08,2011,39,2,SSI,EU/EEA,Male,171,4,50.47
2011-02-08,2011,39,2,UTI,EU/EEA,Male,406,7,120.51
2011-02-08,2011,39,2,BSI,Germany,Female,28,4,57.87
2011-02-08,2011,39,2,CDI,Germany,Female,48,2,26.46
2011-02-08,2011,39,2,HAP,Germany,Female,125,4,77.56
2011-02-08,2011,39,2,SSI,Germany,Female,104,2,30.59
2011-02-08,2011,39,2,UTI,Germany,Female,341,6,101.13
2011-02-08,2011,39,2,BSI,Germany,Male,39,5,79.93
2011-02-08,2011,39,2,CDI,Germany,Male,48,2,26.46
2011-02-08,2011,39,2,HAP,Germany,Male,153,5,94.8
2011-02-08,2011,39,2,SSI,Germany,Male,156,4,45.89
2011-02-08,2011,39,2,UTI,Germany,Male,369,6,109.56
2011-02-09,2011,40,3,BSI,EU/EEA,Female,31,4,64.93
2011-02-09,2011,40,3,CDI,EU/EEA,Female,54,3,29.68
2011-02-09,2011,40,3,HAP,EU/EEA,Female,140,5,87.02
2011-02-09,2011,40,3,SSI,EU/EEA,Female,116,3,34.32
2011-02-09,2011,40,3,UTI,EU/EEA,Female,382,6,113.47
2011-02-09,2011,40,3,BSI,EU/EEA,Male,44,6,89.67
2011-02-09,2011,40,3,CDI,EU/EEA,Male,54,3,29.68
2011-02-09,2011,40,3,HAP,EU/EEA,Male,171,6,106.36
2011-02-09,2011,40,3,SSI,EU/EEA,Male,175,4,51.48
2011-02-09,2011,40,3,UTI,EU/EEA,Male,414,7,122.92
2011-02-09,2011,40,3,BSI,Germany,Female,29,4,59.03
2011-02-09,2011,40,3,CDI,Germany,Female,49,2,26.99
2011-02-09,2011,40,3,HAP,Germany,Female,127,5,79.11
2011-02-09,2011,40,3,SSI,Germany,Female,106,2,31.2
2011-02-09,2011,40,3,UTI,Germany,Female,348,6,103.15
2011-02-09,2011,40,3,BSI,Germany,Male,40,5,81.53
2011-02-09,2011,40,3,CDI,Germany,Male,49,2,26.99
2011-02-09,2011,40,3,HAP,Germany,Male,156,6,96.7
2011-02-09,2011,40,3,SSI,Germany,Male,159,4,46.8
2011-02-09,2011,40,3,UTI,Germany,Male,377,6,111.75
2011-02-10,2011,41,4,BSI,EU/EEA,Female,32,4,65.57
2011-02-10,2011,41,4,CDI,EU/EEA,Female,54,3,29.97
2011-02-10,2011,41,4,HAP,EU/EEA,Female,142,5,87.87
2011-02-10,2011,41,4,SSI,EU/EEA,Female,118,3,34.65
2011-02-10,2011,41,4,UTI,EU/EEA,Female,386,6,114.58
2011-02-10,2011,41,4,BSI,EU/EEA,Male,44,6,90.55
2011-02-10,2011,41,4,CDI,EU/EEA,Male,54,3,29.97
2011-02-10,2011,41,4,HAP,EU/EEA,Male,173,6,107.4
2011-02-10,2011,41,4,SSI,EU/EEA,Male,176,4,51.99
2011-02-10,2011,41,4,UTI,EU/EEA,Male,418,7,124.13
2011-02-10,2011,41,4,BSI,Germany,Female,29,4,59.61
2011-02-10,2011,41,4,CDI,Germany,Female,49,3,27.25
2011-02-10,2011,41,4,HAP,Germany,Female,129,5,79.88
2011-02-10,2011,41,4,SSI,Germany,Female,107,3,31.5
2011-02-10,2011,41,4,UTI,Germany,Female,351,6,104.16
2011-02-10,2011,41,4,BSI,Germany,Male,40,5,82.33
2011-02-10,2011,41,4,CDI,Germany,Male,49,3,27.25
2011-02-10,2011,41,4,HAP,Germany,Male,157,6,97.64
2011-02-10,2011,41,4,SSI,Germany,Male,160,4,47.26
2011-02-10,2011,41,4,UTI,Germany,Male,380,6,112.84
2011-02-11,2011,42,5,BSI,EU/EEA,Female,32,4,66.84
2011-02-11,2011,42,5,CDI,EU/EEA,Female,55,3,30.55
2011-02-11,2011,42,5,HAP,EU/EEA,Female,144,5,89.58
2011-02-11,2011,42,5,SSI,EU/EEA,Female,120,3,35.32
2011-02-11,2011,42,5,UTI,EU/EEA,Female,394,6,116.81
2011-02-11,2011,42,5,BSI,EU/EEA,Male,45,6,92.31
2011-02-11,2011,42,5,CDI,EU/EEA,Male,55,3,30.55
2011-02-11,2011,42,5,HAP,EU/EEA,Male,176,6,109.48
2011-02-11,2011,42,5,SSI,EU/EEA,Male,180,4,52.99
2011-02-11,2011,42,5,UTI,EU/EEA,Male,427,7,126.54
2011-02-11,2011,42,5,BSI,Germany,Female,30,4,60.76
2011-02-11,2011,42,5,CDI,Germany,Female,50,3,27.78
2011-02-11,2011,42,5,HAP,Germany,Female,131,5,81.43
2011-02-11,2011,42,5,SSI,Germany,Female,109,3,32.11
2011-02-11,2011,42,5,UTI,Germany,Female,358,6,106.18
2011-02-11,2011,42,5,BSI,Germany,Male,41,6,83.92
2011-02-11,2011,42,5,CDI,Germany,Male,50,3,27.78
2011-02-11,2011,42,5,HAP,Germany,Male,160,6,99.54
2011-02-11,2011,42,5,SSI,Germany,Male,164,4,48.18
2011-02-11,2011,42,5,UTI,Germany,Male,388,6,115.03
2011-02-12,2011,43,6,BSI,EU/EEA,Female,29,4,60.47
2011-02-12,2011,43,6,CDI,EU/EEA,Female,50,3,27.64
2011-02-12,2011,43,6,HAP,EU/EEA,Female,131,5,81.05
2011-02-12,2011,43,6,SSI,EU/EEA,Female,108,3,31.96
2011-02-12,2011,43,6,UTI,EU/EEA,Female,356,6,105.68
2011-02-12,2011,43,6,BSI,EU/EEA,Male,41,6,83.52
2011-02-12,2011,43,6,CDI,EU/EEA,Male,50,3,27.64
